opeid,instnm,city,stabbr,insturl,adm_rate,sat_avg,grad_debt_mdn,inexpfte,pftfac,locale,ugds_white,c150_4,adm_rate_rank,sat_avg_rank,c150_4_rank,pftfac_rank,ugds_white_rank,inexpfte_rank,grad_debt_mdn_rank
114000,California State University-Los Angeles,Los Angeles,CA,www.calstatela.edu,0.6107,871,13645,6587,0.4507,11,0.0757,0.4105,-2104,14499,8178,10611,-24590,4444,-21974
250600,Saint Louis University,Saint Louis,MO,www.slu.edu,0.6108,1239,25500,18230,0.6116,11,0.6652,0.7155,-2099,-13390,-9391,3724,2523,-8822,4210
172200,McKendree University,Lebanon,IL,www.mckendree.edu/prospective/admissions/index.aspx,0.6115,1048,24447.5,5719,1,21,0.6909,0.5649,-2062,1085,-716,-12899,3705,5433,1886
210600,University of Maryland Eastern Shore,Princess Anne,MD,www.umes.edu,0.6127,842,27000,8675,0.6037,31,0.1017,0.3671,-2000,16697,10678,4062,-23394,2065,7523
345800,Augustana University,Sioux Falls,SD,www.augie.edu,0.6129,1162,27000,10732,0.8438,12,0.8672,0.6667,-1989,-7554,-6580,-6213,11813,-279,7523
219000,Worcester State University,Worcester,MA,www.worcester.edu,0.613,997,19500,6651,1,12,0.7178,0.5314,-1984,4950,1214,-12899,4942,4371,-9042
986200,Clarkson College,Omaha,NE,www.clarksoncollege.edu/,0.6134,990,26000,9543,0.791,11,0.751,0.5909,-1963,5481,-2214,-3954,6469,1076,5315
191800,Friends University,Wichita,KS,www.friends.edu,0.6138,1029,24500,5679,1,11,0.7043,0.3432,-1942,2525,12055,-12899,4321,5478,2002
222100,University of Massachusetts-Amherst,Amherst,MA,www.umass.edu,0.6139,1217,24300,13886,0.7878,21,0.6793,0.7509,-1937,-11722,-11430,-3817,3171,-3872,1560
359100,McMurry University,Abilene,TX,ww2.mcm.edu,0.614,901,25000,9561,0.9873,12,0.5561,0.3614,-1932,12225,11007,-12355,-2495,1055,3106
365600,The University of Texas at Arlington,Arlington,TX,WWW.UTA.EDU,0.614,1053,18750,6322,0.6226,11,0.4139,0.4188,-1932,706,7700,3254,-9035,4746,-10698
108800,Lyon College,Batesville,AR,www.lyon.edu,0.6142,1109,25000,10540,0.7119,33,0.742,0.4902,-1922,-3538,3587,-568,6055,-60,3106
230800,Olivet College,Olivet,MI,www.olivetcollege.edu,0.6143,917,27000,5426,1,42,0.7735,0.3865,-1916,11013,9561,-12899,7504,5766,7523
192900,Kansas Wesleyan University,Salina,KS,www.kwu.edu,0.6147,1059,25000,5154,0.661,33,0.7372,0.3261,-1895,251,13040,1610,5834,6076,3106
284200,SUNY Buffalo State,Buffalo,NY,suny.buffalostate.edu/,0.6155,939,21500,9777,0.463,11,0.5641,0.4472,-1854,9346,6064,10084,-2127,809,-4624
146900,Florida Institute of Technology,Melbourne,FL,www.fit.edu,0.6157,1176,26987.5,12044,0.9968,13,0.4023,0.5496,-1843,-8615,165,-12762,-9569,-1774,7496
933300,University of Illinois at Springfield,Springfield,IL,www.uis.edu,0.6158,1081,19500,10299,0.6067,12,0.6595,0.4868,-1838,-1416,3783,3934,2261,214,-9042
218100,Massachusetts Maritime Academy,Buzzards Bay,MA,www.maritime.edu,0.616,1105,27000,8702,0.6,22,0.8832,0.7017,-1828,-3235,-8596,4221,12549,2034,7523
273200,Hofstra University,Hempstead,NY,www.hofstra.edu,0.6161,1147,23500,16162,0.464,21,0.5643,0.5999,-1822,-6418,-2732,10041,-2118,-6465,-207
359200,Midwestern State University,Wichita Falls,TX,www.mwsu.edu,0.6164,995,22500,8527,0.7605,12,0.5508,0.4547,-1807,5102,5632,-2648,-2739,2233,-2416
184600,Briar Cliff University,Sioux City,IA,www.briarcliff.edu,0.6169,1005,24000,6604,0.9565,13,0.7718,0.4683,-1781,4344,4849,-11037,7426,4424,897
337100,Temple University,Philadelphia,PA,www.temple.edu,0.6173,1125,25999.5,12889,0.494,11,0.5822,0.6918,-1760,-4750,-8026,8757,-1295,-2736,5314
3011300,California State University-San Marcos,San Marcos,CA,www.csusm.edu,0.618,948,18000,8347,0.4613,21,0.323,0.4853,-1723,8663,3869,10157,-13216,2438,-12355
250200,Southwest Baptist University,Bolivar,MO,www.sbuniv.edu,0.6185,1070,20990,5389,1,32,0.8321,0.4922,-1697,-582,3472,-12899,10199,5809,-5751
134200,Whittier College,Whittier,CA,www.whittier.edu,0.6188,1061,25000,11796,0.6047,21,0.3128,0.6538,-1682,100,-5837,4020,-13685,-1491,3106
223400,Adrian College,Adrian,MI,www.adrian.edu,0.6189,1009,27000,8616,0.5109,32,0.728,0.5657,-1676,4041,-762,8034,5411,2132,7523
277700,Medaille College,Buffalo,NY,www.medaille.edu,0.619,840,25000,6770,0.2334,11,0.6066,0.4436,-1671,16848,6272,19911,-172,4235,3106
170700,Lewis University,Romeoville,IL,www.lewisu.edu,0.6191,1070,25000,8524,0.368,21,0.6554,0.6246,-1666,-582,-4155,14150,2072,2237,3106
147300,Clearwater Christian College,Clearwater,FL,www.clearwater.edu,0.6192,974,20250,5278,0.6438,12,0.7482,0.4959,-1661,6693,3259,2346,6340,5935,-7385
382721,West Virginia University Institute of Technology,Montgomery,WV,www.wvutech.edu,0.6192,983,23969,6765,0.79,41,0.7462,0.1921,-1661,6011,20759,-3911,6248,4241,829
974100,The University of Texas at Dallas,Richardson,TX,www.utdallas.edu,0.6194,1259,19000,10407,0.7414,13,0.388,0.7064,-1650,-14905,-8867,-1831,-10226,91,-10146
216100,University of Massachusetts-Lowell,Lowell,MA,www.uml.edu,0.6201,1145,25000,10748,0.5407,21,0.6564,0.5449,-1614,-6266,436,6759,2118,-297,3106
110800,University of Arkansas,Fayetteville,AR,www.uark.edu,0.6204,1155,21500,9069,0.8714,13,0.7798,0.6228,-1598,-7024,-4051,-7395,7794,1616,-4624
210200,University of Baltimore,Baltimore,MD,www.ubalt.edu,0.6204,920,20500,9029,0.4873,11,0.3383,0.4294,-1598,10785,7090,9044,-12512,1661,-6833
380800,Bethany College,Bethany,WV,www.bethanywv.edu,0.6205,906,28549.5,7689,0.6304,41,0.5447,0.4661,-1593,11846,4975,2920,-3019,3188,10946
304900,Hiram College,Hiram,OH,WWW.HIRAM.EDU,0.6208,1004,27000,9183,0.5503,31,0.682,0.6344,-1577,4420,-4719,6348,3296,1486,7523
294400,Mars Hill University,Mars Hill,NC,www.mhu.edu,0.6209,924,27000,5625,0.5823,21,0.6877,0.3686,-1572,10482,10592,4978,3558,5540,7523
269900,Clarkson University,Potsdam,NY,www.clarkson.edu,0.6214,1195,27000,13300,0.8443,33,0.8345,0.7084,-1546,-10055,-8982,-6235,10309,-3205,7523
325900,Eastern University,Saint Davids,PA,www.eastern.edu/about/student-consumer-information,0.6218,1038,25872,8357,0.3109,21,0.5136,0.6127,-1525,1843,-3469,16594,-4450,2427,5032
218500,Framingham State University,Framingham,MA,www.framingham.edu/index.html,0.6226,1011,23979,5518,1,13,0.7501,0.514,-1483,3889,2216,-12899,6428,5662,851
210700,Stevenson University,Stevenson,MD,www.stevenson.edu,0.6231,990,25803,9166,0.2907,41,0.5614,0.6278,-1457,5481,-4339,17458,-2251,1505,4880
710900,SUNY College at Old Westbury,Old Westbury,NY,www.oldwestbury.edu,0.6235,995,15609.5,9875,0.423,21,0.3082,0.3724,-1436,5102,10373,11796,-13897,697,-17635
348100,Carson-Newman University,Jefferson City,TN,www.cn.edu,0.624,1083,24648,7223,0.5265,23,0.843,0.4797,-1410,-1567,4192,7367,10700,3719,2329
351100,Milligan College,Milligan College,TN,www.milligan.edu,0.6241,1097,23500,6417,1,22,0.8273,0.5795,-1405,-2628,-1557,-12899,9978,4637,-207
212300,Becker College,Worcester,MA,www.becker.edu,0.6247,1015,26000,6358,0.2599,12,0.6937,0.309,-1374,3586,14025,18777,3834,4704,5315
282300,St John's University-New York,Queens,NY,www.stjohns.edu,0.6252,1107,25910,11325,0.434,11,0.338,0.5875,-1348,-3386,-2018,11325,-12526,-955,5116
258600,Rivier University,Nashua,NH,www.rivier.edu,0.6256,962,25500,6657,0.3317,13,0.7865,0.5122,-1327,7602,2320,15704,8102,4364,4210
383100,Wheeling Jesuit University,Wheeling,WV,www.wju.edu,0.6263,1032,27000,6981,0.4,13,0.7657,0.6374,-1290,2298,-4892,12781,7145,3995,7523
290600,Appalachian State University,Boone,NC,www.appstate.edu/,0.6266,1148,20000,7384,0.7387,32,0.8582,0.6973,-1274,-6493,-8343,-1715,11399,3536,-7938
232600,University of Michigan-Dearborn,Dearborn,MI,www.umd.umich.edu/,0.6267,1105,25750,9576,0.5857,13,0.6994,0.5006,-1269,-3235,2988,4833,4096,1038,4763
315100,Oklahoma Wesleyan University,Bartlesville,OK,www.okwu.edu,0.627,999,21276.5,6009,0.3153,32,0.6574,0.3708,-1254,4798,10465,16406,2164,5102,-5118
172400,Millikin University,Decatur,IL,https://www.millikin.edu,0.6273,1046,27000,8907,0.7041,13,0.7354,0.6136,-1238,1237,-3521,-234,5752,1800,7523
262902,Rutgers University-Newark,Newark,NJ,www.rutgers.edu,0.6275,1035,21745,13707,0.6035,11,0.256,0.6589,-1228,2070,-6131,4071,-16297,-3668,-4083
109800,Henderson State University,Arkadelphia,AR,www.hsu.edu,0.6278,989,19586,6495,1,32,0.6569,0.3619,-1212,5556,10978,-12899,2141,4548,-8852
359900,The University of Texas Rio Grande Valley,Edinburg,TX,www.utrgv.edu,0.628,953,12036.5,5949,0.9275,13,0.0308,0.4275,-1201,8285,7199,-9796,-26655,5170,-25527
271300,Dominican College of Blauvelt,Orangeburg,NY,www.dc.edu,0.6281,872,27000,7330,0.3348,21,0.3338,0.3882,-1196,14423,9463,15571,-12719,3597,7523
252400,William Jewell College,Liberty,MO,www.jewell.edu,0.6283,1141,26625,9847,0.589,21,0.768,0.5962,-1186,-5963,-2519,4692,7251,729,6695
295300,William Peace University,Raleigh,NC,www.peace.edu,0.6291,890,23500,4406,0.2109,11,0.4466,0.3588,-1144,13059,11156,20874,-7531,6928,-207
322400,University of Portland,Portland,OR,www.up.edu,0.6293,1195,24906,10653,0.5631,11,0.625,0.802,-1134,-10055,-14374,5800,674,-189,2898
365200,University of Houston,Houston,TX,www.uh.edu/,0.6299,1139,19702.5,7993,0.8564,11,0.2718,0.4811,-1102,-5811,4111,-6753,-15571,2842,-8595
239400,Winona State University,Winona,MN,www.winona.edu,0.6304,1050,23664.5,6581,0.641,32,0.8751,0.5716,-1076,933,-1102,2466,12177,4450,156
241500,Mississippi College,Clinton,MS,www.mc.edu,0.6304,1120,26145,7825,0.5043,21,0.6625,0.5352,-1076,-4371,995,8317,2399,3033,5635
212200,Bay Path University,Longmeadow,MA,www.baypath.edu,0.6305,951,22878.5,6300,0.2379,21,0.5756,0.6319,-1071,8436,-4575,19718,-1598,4771,-1580
265100,Eastern New Mexico University-Main Campus,Portales,NM,www.enmu.edu,0.6306,935,15750,6199,0.5909,33,0.4631,0.2797,-1066,9649,15713,4610,-6772,4886,-17325
157200,Georgia Southern University,Statesboro,GA,www.georgiasouthern.edu,0.631,1099,22500,6032,0.8999,32,0.6267,0.5132,-1045,-2780,2262,-8614,752,5076,-2416
171000,Loyola University Chicago,Chicago,IL,www.luc.edu,0.6334,1212,25000,11731,0.5031,11,0.6028,0.7335,-920,-11344,-10428,8368,-347,-1417,3106
262100,New Jersey Institute of Technology,Newark,NJ,www.njit.edu/,0.6339,1168,21500,9177,0.6114,11,0.3284,0.5854,-894,-8009,-1897,3733,-12968,1493,-4624
259700,Bloomfield College,Bloomfield,NJ,www.bloomfield.edu/,0.634,810,30500,8240,1,21,0.0983,0.3189,-888,19122,13455,-12899,-23550,2560,15254
387500,Northland College,Ashland,WI,www.northland.edu,0.6343,1085,27000,9723,0.8772,33,0.8052,0.4586,-873,-1719,5407,-7643,8962,871,7523
238900,University of Minnesota-Morris,Morris,MN,www.morris.umn.edu/,0.6359,1148,19157,8474,0.9524,33,0.6395,0.6676,-789,-6493,-6632,-10861,1341,2294,-9800
345100,Coastal Carolina University,Conway,SC,www.coastal.edu,0.636,996,25000,8475,1,13,0.6958,0.4522,-784,5026,5776,-12899,3930,2293,3106
253400,Rocky Mountain College,Billings,MT,rocky.edu,0.6361,1031,25626,7204,0.6765,12,0.7708,0.4162,-779,2373,7850,947,7380,3741,4489
3101900,Trinity Baptist College,Jacksonville,FL,www.tbc.edu,0.6368,899,16343,2512,1,11,0.6278,0.413,-742,12377,8034,-12899,803,9086,-16015
146700,Bethune-Cookman University,Daytona Beach,FL,www.cookman.edu,0.6371,803,36250,6759,0.7138,13,0.019,0.4965,-727,19652,3224,-650,-27198,4248,27954
181100,Indiana University-East,Richmond,IN,www.iue.edu/,0.6376,943,21172,5445,0.3576,41,0.8831,0.268,-700,9042,16387,14595,12545,5745,-5349
141705,University of Connecticut-Avery Point,Groton,CT,uconn.edu/,0.6392,1050,21500,14517,1,22,0.6716,0.5357,-617,933,966,-12899,2817,-4591,-4624
259800,Caldwell University,Caldwell,NJ,www.caldwell.edu,0.6393,950,26040,6637,0.8929,21,0.4229,0.6159,-612,8512,-3654,-8315,-8621,4387,5403
335400,Philadelphia University,Philadelphia,PA,www.philau.edu,0.6394,1074,27800,9712,1,11,0.5924,0.6603,-606,-885,-6211,-12899,-825,883,9290
316500,Oklahoma Christian University,Edmond,OK,www.oc.edu,0.6401,1127,24500,7261,0.982,11,0.71,0.4744,-570,-4902,4497,-12128,4583,3676,2002
278200,New York Institute of Technology,Old Westbury,NY,www.nyit.edu,0.6403,1069,24187.5,14043,0.2857,21,0.1885,0.4475,-560,-506,6047,17672,-19402,-4051,1311
297500,University of North Carolina at Charlotte,Charlotte,NC,www.uncc.edu,0.6409,1079,23187,9126,0.724,11,0.6048,0.5453,-528,-1264,413,-1086,-255,1551,-898
368400,Champlain College,Burlington,VT,www.champlain.edu,0.6417,1150,27000,8502,0.9773,13,0.7207,0.5712,-486,-6645,-1079,-11927,5075,2262,7523
319300,Eastern Oregon University,La Grande,OR,www.eou.edu,0.6418,948,22466,7027,0.9355,33,0.7611,0.3387,-481,8663,12314,-10138,6934,3942,-2491
294200,Livingstone College,Salisbury,NC,www.livingstone.edu,0.6425,720,41000,4591,0.9359,22,0.0031,0.238,-445,25942,18115,-10155,-27929,6718,38446
251800,University of Missouri-Kansas City,Kansas City,MO,www.umkc.edu/,0.6426,1129,20605,15441,0.6056,11,0.5735,0.5221,-439,-5053,1750,3981,-1695,-5644,-6601
234600,Concordia College at Moorhead,Moorhead,MN,www.concordiacollege.edu,0.6428,1166,27000,10948,0.8889,22,0.8397,0.7242,-429,-7857,-9892,-8144,10549,-525,7523
164100,Bradley University,Peoria,IL,www.bradley.edu,0.643,1162,27000,14726,0.5891,12,0.7014,0.7383,-419,-7554,-10705,4687,4188,-4829,7523
2136600,Wisconsin Lutheran College,Milwaukee,WI,wlc.edu,0.6432,1079,25000,8970,0.9359,11,0.834,0.6143,-408,-1264,-3562,-10155,10286,1729,3106
299000,University of Jamestown,Jamestown,ND,www.uj.edu,0.6436,1178,27000,7858,1,33,0.8002,0.4869,-387,-8767,3777,-12899,8732,2996,7523
236500,Minneapolis College of Art and Design,Minneapolis,MN,MCAD.EDU,0.6441,1088,26875,12923,1,11,0.576,0.6408,-361,-1946,-5088,-12899,-1580,-2775,7247
180100,Hanover College,Hanover,IN,www.hanover.edu,0.6447,1101,27000,11611,0.9608,32,0.8169,0.686,-330,-2932,-7692,-11221,9500,-1280,7523
167800,Eureka College,Eureka,IL,www.eureka.edu,0.6448,1053,25375,6400,0.5946,31,0.839,0.5294,-325,706,1329,4452,10516,4657,3934
246300,Evangel University,Springfield,MO,www.evangel.edu,0.6453,1055,22062,6895,0.592,12,0.7679,0.4793,-299,555,4215,4563,7246,4093,-3383
306900,Lourdes University,Sylvania,OH,www.lourdes.edu,0.6455,950,30500,9102,0.3939,21,0.7108,0.2946,-288,8512,14855,13042,4620,1578,15254
304100,Defiance College,Defiance,OH,www.defiance.edu,0.6469,975,27000,6875,0.4433,32,0.7715,0.4862,-215,6617,3818,10927,7412,4115,7523
934500,Stockton University,Galloway,NJ,www.stockton.edu,0.6475,1078,21500,8487,0.5237,22,0.7307,0.669,-184,-1188,-6713,7486,5535,2279,-4624
3724300,DigiPen Institute of Technology,Redmond,WA,www.digipen.edu,0.6488,1211,31000,9059,0.4949,13,0.4174,0.5369,-116,-11268,897,8719,-8874,1627,16358
331300,Widener University-Main Campus,Chester,PA,www.widener.edu,0.6501,1023,28000,13704,0.4187,21,0.7061,0.532,-48,2980,1179,11980,4404,-3665,9732
200800,Louisiana Tech University,Ruston,LA,www.latech.edu,0.6503,1104,20500,6006,0.8294,32,0.705,0.5236,-38,-3159,1663,-5597,4353,5106,-6833
162400,Northwest Nazarene University,Nampa,ID,www.nnu.edu,0.6507,1052,25500,8351,0.9925,22,0.76,0.5183,-17,782,1968,-12578,6883,2434,4210
223900,Aquinas College,Grand Rapids,MI,www.aquinas.edu,0.6509,1090,25000,6096,0.3975,12,0.8449,0.5241,-6,-2098,1634,12888,10788,5003,3106
163900,Blackburn College,Carlinville,IL,www.blackburn.edu,0.651,989,26000,7214,0.6,32,0.8201,0.386,-1,5556,9590,4221,9647,3729,5315
136000,Metropolitan State University of Denver,Denver,CO,www.msudenver.edu/,0.6511,973,24620,5132,1,11,0.5972,0.2414,4,6769,17919,-12899,-605,6101,2267
383200,Alverno College,Milwaukee,WI,www.alverno.edu,0.6519,930,32606.5,7920,0.4015,11,0.5269,0.3571,46,10028,11254,12716,-3838,2925,19907
344800,University of South Carolina-Columbia,Columbia,SC,www.sc.edu/,0.652,1217,23000,10729,0.7023,12,0.7725,0.73,51,-11722,-10227,-157,7458,-276,-1311
208300,Morgan State University,Baltimore,MD,www.morgan.edu,0.6525,874,31000,9454,0.8473,11,0.0204,0.321,77,14272,13334,-6363,-27133,1177,16358
134500,Adams State University,Alamosa,CO,www.adams.edu,0.6529,955,16255,8399,0.479,33,0.5071,0.2125,98,8133,19584,9399,-4749,2379,-16209
144300,Gallaudet University,Washington,DC,www.gallaudet.edu,0.6532,849,17750,35595,1,11,0.5614,0.4581,114,16166,5436,-12899,-2251,-28606,-12907
359400,University of North Texas,Denton,TX,www.unt.edu,0.6538,1096,20000,8373,1,12,0.488,0.502,145,-2553,2907,-12899,-5627,2409,-7938
303000,Ohio Christian University,Circleville,OH,www.ohiochristian.edu,0.654,930,26736,4315,1,32,0.5487,0.3185,155,10028,13478,-12899,-2835,7032,6940
337903,University of Pittsburgh-Bradford,Bradford,PA,www.upb.pitt.edu/,0.6542,985,26813.5,8486,0.75,33,0.7278,0.5214,166,5859,1790,-2199,5402,2280,7112
340700,Rhode Island College,Providence,RI,www.ric.edu,0.6545,918,21500,7544,1,21,0.6315,0.426,182,10937,7285,-12899,973,3353,-4624
344900,University of South Carolina-Aiken,Aiken,SC,web.usca.edu,0.6546,970,26250,6588,0.6188,21,0.5911,0.3864,187,6996,9567,3416,-885,4442,5867
313400,Ursuline College,Pepper Pike,OH,www.ursuline.edu,0.6551,1014,28000,11842,0.3553,21,0.647,0.4364,213,3662,6686,14694,1686,-1544,9732
200300,Centenary College of Louisiana,Shreveport,LA,www.centenary.edu,0.6567,1109,25000,13193,0.5566,12,0.6807,0.5203,296,-3538,1853,6078,3236,-3083,3106
376500,Norfolk State University,Norfolk,VA,www.nsu.edu,0.6567,866,31000,7830,1,12,0.0507,0.3263,296,14878,13029,-12899,-25740,3027,16358
372100,James Madison University,Harrisonburg,VA,www.jmu.edu/,0.6573,1153,20500,8505,0.7621,13,0.7753,0.8243,328,-6872,-15659,-2717,7587,2258,-6833
919200,Sierra Nevada College,Incline Village,NV,www.sierranevada.edu,0.6574,1010,23000,6701,0.2653,32,0.7299,0.4587,333,3965,5402,18546,5499,4314,-1311
369200,Norwich University,Northfield,VT,www.norwich.edu,0.6574,1053,27000,7955,0.4877,32,0.7833,0.5766,333,706,-1390,9027,7955,2885,7523
141704,University of Connecticut-Tri-Campus,Waterbury,CT,uconn.edu/,0.6583,1004,21500,4571,0.9697,22,0.5409,0.5246,380,4420,1606,-11602,-3194,6740,-4624
307700,Miami University-Oxford,Oxford,OH,www.miamioh.edu,0.6584,1240,25000,10181,0.9699,31,0.7984,0.7899,385,-13466,-13677,-11610,8649,349,3106
278800,Niagara University,Niagara University,NY,www.niagara.edu,0.6586,1040,25000,7464,1,21,0.7121,0.6409,395,1691,-5094,-12899,4680,3444,3106
281600,Siena College,Loudonville,NY,www.siena.edu,0.6586,1127,27000,10563,0.6696,21,0.8029,0.7985,395,-4902,-14172,1242,8856,-86,7523
2066200,The New School,New York,NY,www.newschool.edu/,0.659,1117,24384,13249,0.1948,11,0.3374,0.6021,416,-4144,-2859,21563,-12554,-3147,1745
140200,Quinnipiac University,Hamden,CT,www.quinnipiac.edu,0.6591,1104,26000,14176,1,21,0.7678,0.7596,422,-3159,-11932,-12899,7242,-4203,5315
274800,Le Moyne College,Syracuse,NY,www.lemoyne.edu,0.6595,1071,26248.5,10173,0.4506,12,0.7933,0.7209,442,-658,-9702,10615,8414,358,5864
115400,San Francisco State University,San Francisco,CA,www.sfsu.edu,0.6597,990,17501,8331,0.504,11,0.2195,0.4974,453,5481,3172,8330,-17976,2457,-13457
332700,Slippery Rock University of Pennsylvania,Slippery Rock,PA,www.sru.edu,0.6597,999,25250,7365,0.853,32,0.8601,0.6745,453,4798,-7029,-6607,11487,3557,3658
203200,Xavier University of Louisiana,New Orleans,LA,www.xula.edu,0.6599,1039,27000,8378,0.8945,11,0.0402,0.4373,463,1767,6634,-8383,-26223,2403,7523
148100,Florida Atlantic University,Boca Raton,FL,www.fau.edu/,0.6603,1058,16836,6869,0.6664,13,0.4477,0.4595,484,327,5356,1379,-7481,4122,-14926
229000,Michigan State University,East Lansing,MI,www.msu.edu,0.6609,1158,25458,14779,0.8744,13,0.6813,0.7886,516,-7251,-13602,-7523,3263,-4890,4118
364400,Texas Tech University,Lubbock,TX,www.ttu.edu,0.6613,1110,22500,7046,0.8597,12,0.6116,0.5908,536,-3614,-2208,-6894,58,3921,-2416
234300,The College of Saint Scholastica,Duluth,MN,www.css.edu,0.6618,1106,21500,8096,0.4565,13,0.8354,0.6139,562,-3310,-3539,10362,10351,2724,-4624
316300,Northwestern Oklahoma State University,Alva,OK,www.nwosu.edu,0.6623,930,14290,6769,1,33,0.6418,0.3438,589,10028,12021,-12899,1447,4236,-20549
196200,University of the Cumberlands,Williamsburg,KY,www.ucumberlands.edu,0.6628,1038,16382.5,4353,0.4771,33,0.7706,0.3556,615,1843,11341,9481,7370,6989,-15928
2270600,Life Pacific College,San Dimas,CA,www.lifepacific.edu,0.6633,903,21500,3228,0.1964,21,0.5365,0.4706,641,12074,4716,21494,-3396,8271,-4624
252300,Westminster College,Fulton,MO,WWW.WESTMINSTER-MO.EDU,0.6634,1114,27000,6678,0.7379,32,0.6532,0.6639,646,-3917,-6419,-1681,1971,4340,7523
183300,Saint Josephs College,Rensselaer,IN,www.saintjoe.edu,0.6641,996,27000,6227,0.6304,32,0.8063,0.4561,683,5026,5552,2920,9012,4854,7523
125100,Otis College of Art and Design,Los Angeles,CA,www.otis.edu,0.6648,1010,27000,14922,0.1327,11,0.2376,0.6311,719,3965,-4529,24221,-17144,-5053,7523
180400,University of Indianapolis,Indianapolis,IN,uindy.edu,0.6648,1018,27000,8185,0.9887,11,0.669,0.5156,719,3359,2124,-12415,2698,2623,7523
381200,Fairmont State University,Fairmont,WV,www.fairmontstate.edu/,0.6651,965,22529.5,6375,0.9154,32,0.8602,0.3338,735,7375,12597,-9278,11491,4685,-2351
275800,Manhattan College,Riverdale,NY,www.manhattan.edu,0.6654,1097,26000,10328,0.4902,11,0.5621,0.7507,750,-2628,-11419,8920,-2219,181,5315
2141500,Savannah College of Art and Design,Savannah,GA,www.scad.edu,0.6655,1081,27000,10192,0.7881,12,0.5588,0.6504,756,-1416,-5641,-3830,-2371,336,7523
236000,Minnesota State University-Mankato,Mankato,MN,www.mnsu.edu,0.6658,1010,22997,6040,0.6381,13,0.7797,0.5036,771,3965,2815,2590,7789,5067,-1318
125300,Fresno Pacific University,Fresno,CA,www.fresno.edu,0.6662,1010,19972.5,6076,0.8537,11,0.3681,0.6327,792,3965,-4622,-6637,-11142,5026,-7998
