OPEID,INSTNM,CITY,STABBR,INSTURL,ADM_RATE,SAT_AVG,GRAD_DEBT_MDN,INEXPFTE,PFTFAC,LOCALE,UGDS_WHITE,C150_4,adm_rank,sat_avg_rank,grad_debt_rank,ugrad_white_rank,inexpfte_rank,pftfac_rank,c150_rank
326600,Gannon University,Erie,PA,www.gannon.edu,0.7767,1037,27000,7759,0.5684,12,0.7861,0.6581,911,652,1151,987,748,881,336
233700,Bethany Lutheran College,Mankato,MN,www.blc.edu,0.7768,1070,25000,12008,0.6212,13,0.8708,0.547,912,498,731,1209,266,790,609
117900,Notre Dame de Namur University,Belmont,CA,www.ndnu.edu,0.7771,932,26865.5,7045,0.2762,21,0.254,0.5306,913,1100,906,115,866,1191,659
189000,University of Northern Iowa,Cedar Falls,IA,www.uni.edu,0.7772,1050,21039,9802,0.75,13,0.8522,0.6395,914,594,290,1179,443,550,376
319400,George Fox University,Newberg,OR,www.georgefox.edu,0.7776,1081,22000,8930,0.4194,31,0.6961,0.6484,916,454,381,719,549,1077,358
321000,Oregon State University,Corvallis,OR,oregonstate.edu,0.7776,1112,23000,10914,0.7697,13,0.6774,0.6307,916,339,472,672,329,517,399
108101,Arizona State University-West,Glendale,AZ,www.asu.edu/,0.778,1095,20229,8436,0.8571,11,0.5226,0.5918,917,402,245,322,632,392,492
188300,Northwestern College,Orange City,IA,www.nwciowa.edu/,0.7783,1103,25962.5,8356,0.9778,32,0.8356,0.6314,918,382,798,1134,659,230,396
189100,University of Dubuque,Dubuque,IA,www.dbq.edu,0.7788,941,26000,6773,1,13,0.6723,0.4806,919,1078,849,656,915,190,795
303600,Franciscan University of Steubenville,Steubenville,OH,www.franciscan.edu,0.7792,1183,23316.5,7693,1,13,0.8276,0.7636,920,193,503,1108,761,190,161
245400,University of Central Missouri,Warrensburg,MO,www.ucmo.edu,0.7795,1010,22983,7862,1,32,0.6538,0.5294,921,795,454,599,732,190,664
332911,Pennsylvania State University-Penn State Mont Alto,Mont Alto,PA,www.montalto.psu.edu/,0.7802,948,27000,5428,0.6263,31,0.8124,0.5192,923,1055,1151,1067,1132,779,691
342800,College of Charleston,Charleston,SC,www.cofc.edu,0.7802,1137,22251,8994,0.6269,12,0.8136,0.6655,923,277,398,1071,535,777,319
255500,Nebraska Wesleyan University,Lincoln,NE,www.nebrwesleyan.edu/,0.7814,1124,27000,7123,0.4549,11,0.8375,0.6945,924,314,1151,1139,857,1037,252
158600,Oglethorpe University,Atlanta,GA,www.oglethorpe.edu,0.7823,1139,27000,8735,1,21,0.3383,0.5123,926,273,1151,152,572,190,713
328700,La Salle University,Philadelphia,PA,www.lasalle.edu,0.7823,994,27000,9274,0.4091,11,0.5475,0.6619,926,876,1151,351,494,1087,326
124300,Mount Saint Mary's University,Los Angeles,CA,www.msmu.edu,0.783,902,25000,9347,0.2484,11,0.1012,0.655,927,1158,731,67,488,1208,345
362100,Saint Edward's University,Austin,TX,https://www.stedwards.edu,0.7836,1116,25000,9863,0.4428,11,0.3789,0.6667,928,332,731,176,434,1056,317
171700,MacMurray College,Jacksonville,IL,www.mac.edu,0.7837,970,28155,6867,0.5313,32,0.7601,0.2889,929,973,1184,903,899,926,1186
226000,Ferris State University,Big Rapids,MI,www.ferris.edu/,0.7842,1010,24425.5,8867,0.5682,32,0.7924,0.4303,930,795,605,1007,554,882,945
239600,Alcorn State University,Alcorn State,MS,www.alcorn.edu,0.7844,872,28000,6877,0.766,43,0.0226,0.4035,931,1195,1181,33,895,521,999
295700,Queens University of Charlotte,Charlotte,NC,www.queens.edu,0.7845,1051,26000,9844,0.5224,11,0.5521,0.6189,932,569,849,367,440,941,432
255400,University of Nebraska at Omaha,Omaha,NE,www.unomaha.edu,0.785,1050,20000,8428,0.5112,11,0.7012,0.4462,933,594,235,735,634,961,897
205100,Saint Joseph's College of Maine,Standish,ME,www.sjcme.edu,0.7853,965,27000,6776,1,41,0.6103,0.6262,934,998,1151,493,914,190,409
259000,Keene State College,Keene,NH,www.keene.edu,0.7859,965,26000,8848,0.4747,32,0.8492,0.6221,935,998,849,1172,557,1012,424
204400,Maine Maritime Academy,Castine,ME,www.mainemaritime.edu,0.7863,1024,27000,10109,0.6374,42,0.9486,0.6966,937,732,1151,1247,411,750,249
339400,Wilkes University,Wilkes-Barre,PA,www.wilkes.edu,0.7863,1045,26918,8243,0.559,13,0.737,0.5564,937,619,909,830,685,892,574
232700,University of Michigan-Flint,Flint,MI,www.umflint.edu,0.7864,993,27500,8190,0.5576,12,0.6778,0.3428,938,879,1164,674,690,895,1114
299200,University of Mary,Bismarck,ND,www.umary.edu/,0.7865,1050,22722,5990,0.2315,41,0.834,0.4611,939,594,437,1128,1060,1219,856
317900,Southeastern Oklahoma State University,Durant,OK,www.se.edu,0.7867,970,15864,7447,1,32,0.5477,0.2882,940,973,77,353,804,190,1187
237900,Saint Johns University,Collegeville,MN,www.csbsju.edu,0.7876,1155,27000,13539,0.84,41,0.8099,0.8048,941,238,1151,1061,191,424,118
358100,Lamar University,Beaumont,TX,www.lamar.edu,0.7881,963,22486,4753,0.8128,12,0.4902,0.3289,942,1005,408,280,1187,464,1133
161000,University of Hawaii at Manoa,Honolulu,HI,manoa.hawaii.edu,0.7882,1070,19000,19856,0.7871,11,0.1782,0.5619,943,498,179,85,81,495,561
189600,Wartburg College,Waverly,IA,www.wartburg.edu,0.7883,1100,27000,9632,1,32,0.78,0.7104,944,391,1151,966,467,190,224
649400,Good Samaritan College of Nursing and Health Science,Cincinnati,OH,www.GSCollege.edu,0.7885,910,23750,12661,0.7436,11,0.8385,0.7143,945,1148,546,1142,238,559,220
108103,Arizona State University-Downtown Phoenix,Phoenix,AZ,www.asu.edu/,0.7886,1083,20229,9648,0.7627,11,0.5344,0.5833,946,444,245,338,464,530,518
209500,St Mary's College of Maryland,St. Mary's City,MD,www.smcm.edu,0.7887,1188,20962.5,13744,0.7475,23,0.7296,0.8144,947,181,282,807,182,552,104
373200,Radford University,Radford,VA,www.radford.edu,0.7891,968,21500,7905,0.6715,13,0.7402,0.5874,948,982,350,841,724,686,505
214000,College of Our Lady of the Elms,Chicopee,MA,www.elms.edu,0.7897,946,26000,6617,0.8642,21,0.5202,0.7811,949,1064,849,316,951,380,142
365400,University of St Thomas,Houston,TX,www.stthom.edu,0.7899,1111,23823,11944,1,11,0.2917,0.5188,950,340,547,128,269,190,692
343000,Columbia College,Columbia,SC,www.columbiasc.edu/,0.7905,1033,27000,8566,0.5108,12,0.5067,0.4729,951,671,1151,297,602,963,822
157000,Southern Polytechnic State University,Marietta,GA,www.spsu.edu/,0.7906,1134,25125,5988,0.7235,13,0.5477,0.352,952,282,735,353,1061,595,1099
379802,University of Washington-Bothell Campus,Bothell,WA,www.uwb.edu,0.7915,1009,15797,5335,0.6051,21,0.4322,0.6741,953,803,75,221,1146,815,292
192600,Pittsburg State University,Pittsburg,KS,www.pittstate.edu,0.7919,1010,19557,6468,0.7731,32,0.8076,0.501,954,795,210,1056,980,515,737
224600,Cleary University,Howell,MI,www.cleary.edu,0.7929,990,25458,5103,0.05,22,0.8059,0.4545,956,901,756,1050,1165,1250,878
379700,University of Puget Sound,Tacoma,WA,www.pugetsound.edu,0.7929,1230,23500,18755,0.8537,12,0.7467,0.7604,956,132,527,869,91,399,164
218300,Bridgewater State University,Bridgewater,MA,www.bridgew.edu,0.7931,991,24500,5945,1,21,0.7828,0.5915,957,883,617,974,1066,190,493
332913,Pennsylvania State University-Penn State Abington,Abington,PA,www.abington.psu.edu/,0.7934,951,27000,3557,0.5137,21,0.5039,0.4702,958,1038,1151,294,1234,957,829
254400,Doane University-Arts & Sciences,Crete,NE,www.doane.edu,0.7935,1060,22158.5,10364,0.6905,32,0.8233,0.5911,959,528,386,1100,377,652,494
134100,Westmont College,Santa Barbara,CA,www.westmont.edu,0.7936,1175,24954,14047,0.6009,22,0.6515,0.7788,960,206,640,591,169,823,146
398600,DeSales University,Center Valley,PA,www.desales.edu,0.7965,1033,26500,8954,0.3381,41,0.7637,0.7065,961,671,885,916,542,1151,230
112500,California Baptist University,Riverside,CA,www.calbaptist.edu,0.7967,976,27000,8080,0.4975,11,0.4068,0.5538,963,945,1151,196,706,982,586
332200,Kutztown University of Pennsylvania,Kutztown,PA,www2.kutztown.edu/,0.7967,960,26000,8776,0.9504,31,0.7866,0.553,963,1017,849,990,566,277,588
398500,Oral Roberts University,Tulsa,OK,oru.edu,0.7976,1010,27000,8754,0.5985,11,0.4934,0.5344,964,795,1151,284,568,832,645
3091300,Regent University,Virginia Beach,VA,www.regent.edu,0.7982,1066,25000,7864,0.9444,11,0.6124,0.5,965,508,731,499,731,283,744
358800,University of Mary Hardin-Baylor,Belton,TX,www.umhb.edu,0.7991,1064,25851.5,8668,1,23,0.5742,0.4779,966,519,791,410,586,190,808
197700,Murray State University,Murray,KY,www.murraystate.edu,0.7996,1064,20907.5,8075,0.7426,33,0.8192,0.52,968,519,281,1089,707,562,689
231400,Saginaw Valley State University,University Center,MI,www.svsu.edu,0.7996,1030,27000,6283,0.4016,41,0.7208,0.4044,968,703,1151,783,1014,1092,998
140900,University of Saint Joseph,West Hartford,CT,www.usj.edu,0.7997,969,27000,11708,0.9724,13,0.5366,0.5067,969,977,1151,340,280,239,722
329800,Messiah College,Mechanicsburg,PA,www.messiah.edu,0.7998,1125,25989.5,10514,0.5491,21,0.8474,0.7969,970,313,801,1169,366,904,128
115600,Sonoma State University,Rohnert Park,CA,www.sonoma.edu,0.8002,984,17881,7664,0.4395,21,0.5105,0.5549,972,921,134,304,766,1057,584
258900,University of New Hampshire-Main Campus,Durham,NH,www.unh.edu,0.8002,1104,27000,10676,0.6357,23,0.8125,0.7613,972,379,1151,1068,344,755,163
376400,Virginia State University,Petersburg,VA,www.vsu.edu,0.8006,837,28685.5,8139,0.6532,21,0.0268,0.4248,973,1226,1192,39,696,724,960
260700,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,www.fdu.edu,0.8011,944,26250,7993,0.3833,21,0.2556,0.4794,974,1068,869,116,714,1109,801
180000,Grace College and Theological Seminary,Winona Lake,IN,www.grace.edu,0.8012,1110,22375,6263,1,32,0.7537,0.6486,975,351,404,886,1016,190,357
222600,Western New England University,Springfield,MA,www.wne.edu,0.8015,1077,27000,9678,0.6612,12,0.7421,0.5946,976,467,1151,849,461,708,485
831000,Auburn University at Montgomery,Montgomery,AL,www.aum.edu,0.8017,1009,21335,6837,0.9538,12,0.5328,0.2194,977,803,308,337,904,272,1223
337902,University of Pittsburgh-Johnstown,Johnstown,PA,www.upj.pitt.edu,0.8018,1014,26813.5,6320,0.9133,23,0.8921,0.5068,978,765,903,1230,1008,319,721
293300,High Point University,High Point,NC,www.highpoint.edu,0.8019,1096,23250,9376,1,12,0.8146,0.6318,979,400,498,1075,485,190,394
268100,Canisius College,Buffalo,NY,WWW.Canisius.edu,0.8023,1085,25000,9078,0.4784,11,0.7445,0.6791,980,441,731,854,516,1008,280
181700,Indiana University-Southeast,New Albany,IN,https://ius.edu/,0.8032,959,22500,6754,0.9955,21,0.861,0.3155,981,1020,427,1193,924,196,1161
392000,University of Wisconsin-Oshkosh,Oshkosh,WI,www.uwosh.edu,0.8034,1030,23982,7368,0.7029,13,0.8731,0.5434,982,703,558,1213,820,636,623
226800,Grand Valley State University,Allendale,MI,www.gvsu.edu,0.8043,1089,25500,8086,0.6458,21,0.8325,0.6494,983,425,773,1125,705,736,356
321200,Pacific University,Forest Grove,OR,www.pacificu.edu,0.8045,1090,26604,12254,0.7005,21,0.5255,0.5942,984,419,890,324,257,641,487
135000,Colorado State University-Fort Collins,Fort Collins,CO,www.colostate.edu,0.8048,1128,21000,10857,0.6797,12,0.7467,0.6525,985,296,289,869,332,666,348
313500,Walsh University,North Canton,OH,www.walsh.edu,0.8068,1043,28000,7468,1,21,0.7687,0.5484,986,628,1181,931,799,190,604
260701,Fairleigh Dickinson University-College at Florham,Madison,NJ,www.fdu.edu,0.8075,1031,26250,11908,0.3312,21,0.5905,0.5571,987,685,869,447,271,1162,573
2075800,Southern California Institute of Architecture,Los Angeles,CA,www.sciarc.edu,0.8079,1151,39500,12626,0.3562,11,0.2129,0.7241,988,246,1248,99,239,1133,199
283200,St. Thomas Aquinas College,Sparkill,NY,www.stac.edu,0.8082,958,23250,7969,0.3675,21,0.5527,0.5739,989,1025,498,368,717,1123,538
383800,Carroll University,Waukesha,WI,www.carrollu.edu,0.8084,1090,27000,6015,0.3757,13,0.8596,0.6107,990,419,1151,1188,1055,1117,455
139700,University of New Haven,West Haven,CT,www.newhaven.edu,0.8086,1063,27000,8446,0.4187,21,0.5927,0.496,991,522,1151,455,629,1080,755
318000,Southwestern Christian University,Bethany,OK,www.swcu.edu,0.8088,981,25000,3752,0.382,21,0.4496,0.359,992,931,731,239,1232,1110,1082
119600,Dominican University of California,San Rafael,CA,www.dominican.edu,0.8092,1047,27000,14391,0.3198,13,0.3287,0.618,993,613,1151,144,158,1164,434
189200,University of Iowa,Iowa City,IA,www.uiowa.edu,0.8095,1164,21612,14593,0.8637,13,0.6823,0.7004,994,223,354,684,151,381,243
342100,Bob Jones University,Greenville,SC,www.bju.edu,0.8101,1052,19000,6692,0.7427,13,0.7697,0.7082,996,564,179,933,935,561,228
373400,Randolph College,Lynchburg,VA,www.randolphcollege.edu,0.8101,1086,27000,14248,1,13,0.6733,0.4097,996,436,1151,661,163,190,986
332904,Pennsylvania State University-Penn State Beaver,Monaca,PA,www.beaver.psu.edu/,0.8107,954,27000,5448,0.5714,21,0.7504,0.4096,997,1030,1151,874,1128,879,987
163400,Aurora University,Aurora,IL,aurora.edu,0.811,1010,21677.5,4736,0.2733,21,0.5705,0.5756,998,795,357,406,1188,1192,536
244000,University of Mississippi,University,MS,www.olemiss.edu,0.8122,1098,20500,14232,0.7845,33,0.7735,0.6136,999,396,268,944,164,498,444
332912,Pennsylvania State University-Penn State New Kensington,New Kensington,PA,nk.psu.edu/,0.8123,974,27000,6137,0.5909,41,0.8868,0.4787,1000,950,1151,1226,1035,849,806
322700,Willamette University,Salem,OR,www.willamette.edu,0.8131,1209,23500,13307,0.8327,12,0.6167,0.7718,1001,158,527,509,203,430,155
318400,University of Oklahoma-Norman Campus,Norman,OK,www.ou.edu,0.8133,1189,19500,12188,0.8207,22,0.626,0.6744,1002,179,208,530,260,444,289
367500,University of Utah,Salt Lake City,UT,www.utah.edu,0.8142,1131,15000,12899,0.8191,12,0.7051,0.6221,1003,289,61,746,222,452,424
332000,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,www4.esu.edu/,0.8146,954,24250,7383,0.7872,13,0.6462,0.5555,1004,1030,595,578,818,493,579
175800,Southern Illinois University-Carbondale,Carbondale,IL,www.siu.edu,0.8153,1055,22250,15675,0.8508,13,0.633,0.4433,1005,550,397,548,122,406,906
389200,Saint Norbert College,De Pere,WI,www.snc.edu,0.8171,1125,27000,8114,0.7405,22,0.9001,0.7006,1006,313,1151,1235,697,567,242
392600,University of Wisconsin-Whitewater,Whitewater,WI,www.uww.edu,0.8179,1050,25000,6055,0.8019,32,0.8394,0.5769,1007,594,731,1147,1044,475,532
290300,Yeshiva University,New York,NY,www.yu.edu,0.818,1221,19000,33568,0.591,11,0.9364,0.8547,1008,141,179,1245,23,845,73
111700,Azusa Pacific University,Azusa,CA,www.apu.edu,0.8183,1037,22500,10128,0.386,21,0.4714,0.6716,1009,652,427,263,407,1107,302
372800,Old Dominion University,Norfolk,VA,www.odu.edu,0.8189,1007,23178.5,8498,0.9592,12,0.5004,0.5158,1010,810,478,290,615,264,702
259900,Centenary College,Hackettstown,NJ,www.centenarycollege.edu,0.8191,926,25437.5,5579,1,21,0.5633,0.6129,1011,1117,753,394,1112,190,445
105500,University of Alabama in Huntsville,Huntsville,AL,www.uah.edu,0.8203,1219,24097,10211,0.6221,12,0.6988,0.4614,1012,143,576,726,396,789,854
332920,Pennsylvania State University-Penn State Harrisburg,Middletown,PA,hbg.psu.edu/,0.8208,1024,27000,5788,0.6469,21,0.5939,0.6734,1014,732,1151,457,1079,732,295
380000,Washington State University,Pullman,WA,wsu.edu/,0.8208,1030,20500,9952,0.7776,32,0.6499,0.6724,1014,703,268,585,426,507,297
357500,Howard Payne University,Brownwood,TX,www.hputx.edu,0.8212,976,25125,7529,1,33,0.6297,0.4474,1015,945,735,541,787,190,891
234100,College of Saint Benedict,Saint Joseph,MN,www.csbsju.edu,0.8218,1179,26000,11311,0.8644,22,0.8109,0.8131,1016,198,849,1062,303,379,105
237700,Saint Cloud State University,Saint Cloud,MN,www.stcloudstate.edu,0.8219,1010,23185,7329,0.6418,13,0.7464,0.4476,1017,795,479,865,826,740,889
271800,Elmira College,Elmira,NY,www.elmira.edu,0.8221,1073,27000,8318,0.4294,13,0.67,0.5804,1018,484,1151,648,670,1066,527
135800,Colorado Mesa University,Grand Junction,CO,www.coloradomesa.edu,0.8227,970,22000,5710,0.4945,13,0.7177,0.3313,1019,973,381,776,1088,986,1126
184200,Valparaiso University,Valparaiso,IN,www.valpo.edu,0.8236,1155,27000,10528,0.6987,21,0.7333,0.6718,1020,238,1151,819,365,642,301
354100,Angelo State University,San Angelo,TX,www.angelo.edu,0.8244,976,21319.5,7413,0.7571,13,0.5225,0.2975,1021,945,306,321,812,537,1180
180700,Indiana State University,Terre Haute,IN,www.indstate.edu,0.8254,913,23713,7289,0.7361,13,0.6637,0.3991,1022,1141,538,633,835,579,1008
205300,University of Maine,Orono,ME,www.umaine.edu/,0.8257,1078,26150,10098,0.656,23,0.8176,0.5966,1023,464,856,1084,413,719,474
373700,Shenandoah University,Winchester,VA,www.su.edu,0.8259,994,25000,9066,0.5734,13,0.6512,0.5464,1024,876,731,589,519,875,610
640400,Nebraska Methodist College of Nursing & Allied Health,Omaha,NE,www.methodistcollege.edu,0.8261,1090,24688,9321,0.8485,11,0.8598,0.6607,1025,419,622,1189,489,411,329
198700,Transylvania University,Lexington,KY,www.transy.edu,0.8262,1230,27000,9988,0.8571,11,0.8028,0.7048,1027,132,1151,1039,422,392,234
720600,University of Puerto Rico-Cayey,Cayey,PR,www.cayey.upr.edu,0.8262,1147,4500,6168,1,21,0,0.4293,1027,253,1,2,1028,190,948
222500,Wentworth Institute of Technology,Boston,MA,WWW.WIT.EDU,0.8264,1116,27000,9040,1,11,0.607,0.6371,1028,332,1151,488,523,190,382
2358000,Thomas Aquinas College,Santa Paula,CA,www.thomasaquinas.edu,0.827,1261,16500,11783,1,42,0.7063,0.7191,1029,103,99,753,275,190,208
347900,Belmont University,Nashville,TN,www.belmont.edu,0.8272,1176,22707,9317,0.4939,11,0.8049,0.6972,1030,203,436,1047,490,988,247
299700,North Dakota State University-Main Campus,Fargo,ND,https://www.ndsu.edu,0.8274,1092,24000,8329,0.978,12,0.8703,0.5608,1031,408,572,1208,667,229,565
109900,Hendrix College,Conway,AR,www.hendrix.edu,0.8282,1244,25500,11426,1,13,0.7753,0.7256,1032,117,773,948,298,190,195
346600,Northern State University,Aberdeen,SD,www.northern.edu,0.8289,1025,24847,6889,0.9043,33,0.8435,0.4422,1033,728,631,1161,892,327,908
305000,John Carroll University,University Heights,OH,sites.jcu.edu/,0.8291,1116,27000,9268,0.9951,21,0.8534,0.7148,1034,332,1151,1181,497,197,219
179500,University of Evansville,Evansville,IN,www.evansville.edu/,0.8295,1144,26450,10614,0.6289,12,0.7568,0.6445,1035,266,877,893,351,770,365
383700,Cardinal Stritch University,Milwaukee,WI,www.stritch.edu,0.8298,1003,27000,4521,0.2588,21,0.5647,0.4651,1036,834,1151,398,1201,1199,847
275100,LIU Post,Brookville,NY,liu.edu/CWPost,0.8302,950,25499,10578,0.4072,21,0.4701,0.4067,1037,1046,757,261,356,1088,992
332600,Shippensburg University of Pennsylvania,Shippensburg,PA,www.ship.edu/,0.8313,981,25000,8947,0.7182,31,0.7922,0.5495,1038,931,731,1005,543,601,599
102000,Jacksonville State University,Jacksonville,AL,www.jsu.edu/,0.8326,1041,23000,7283,0.6852,13,0.6834,0.3009,1039,633,472,688,838,662,1177
314500,Youngstown State University,Youngstown,OH,www.ysu.edu,0.833,985,27000,7275,0.9977,13,0.7627,0.3294,1040,916,1151,911,840,191,1130
183600,Saint Mary's College,Notre Dame,IN,www.saintmarys.edu,0.8334,1144,27000,14546,0.6763,21,0.7825,0.8088,1041,266,1151,973,153,676,113
105700,University of South Alabama,Mobile,AL,www.southalabama.edu,0.8335,1048,24711,10870,0.6305,12,0.6149,0.3824,1043,609,623,501,331,764,1044
332918,Pennsylvania State University-Penn State York,York,PA,www.yk.psu.edu/,0.8335,1021,27000,5599,0.5146,22,0.6593,0.4727,1043,740,1151,615,1109,954,823
195400,Bellarmine University,Louisville,KY,www.bellarmine.edu,0.834,1120,25000,8774,0.4337,21,0.8447,0.6755,1045,322,731,1164,567,1063,287
378800,Seattle Pacific University,Seattle,WA,www.spu.edu,0.834,1140,25000,10181,0.5536,11,0.6277,0.7514,1045,271,731,536,402,900,171
349000,Fisk University,Nashville,TN,www.fisk.edu,0.8345,946,27000,8400,0.6186,11,0.0069,0.4019,1046,1064,1151,15,641,793,1001
100900,Auburn University,Auburn,AL,www.auburn.edu,0.8347,1215,21831,11704,0.8816,13,0.8507,0.7086,1047,149,366,1176,281,349,225
339100,Waynesburg University,Waynesburg,PA,www.waynesburg.edu,0.8356,1008,27000,8616,0.2967,32,0.9107,0.5851,1048,807,1151,1239,598,1179,512
363900,Texas A & M University-Kingsville,Kingsville,TX,WWW.TAMUK.EDU,0.8357,922,20000,6289,0.6372,32,0.1986,0.3541,1049,1124,235,91,1012,751,1094
1116300,The University of Texas at Tyler,Tyler,TX,www.uttyler.edu/,0.8358,1051,18345,8851,0.786,13,0.5948,0.4486,1050,569,143,460,556,496,888
332908,Pennsylvania State University-Penn State Fayette- Eberly,Lemont Furnace,PA,www.fe.psu.edu/,0.8359,914,27000,5388,0.6282,41,0.8814,0.4706,1051,1138,1151,1221,1139,774,827
391700,University of Wisconsin-Eau Claire,Eau Claire,WI,www.uwec.edu,0.8369,1110,23304,7221,0.8314,13,0.8903,0.6823,1052,351,502,1227,848,432,274
202400,Southeastern Louisiana University,Hammond,LA,www.southeastern.edu,0.8373,1030,21313,5717,0.82,13,0.6688,0.3724,1053,703,305,644,1087,446,1059
332917,Pennsylvania State University-Penn State Wilkes-Barre,Lehman,PA,wb.psu.edu/,0.838,964,27000,5338,0.6667,41,0.8682,0.4888,1054,1001,1151,1204,1144,698,771
253200,Montana State University,Bozeman,MT,www.montana.edu/,0.8385,1128,24854,7321,0.6271,33,0.8506,0.4964,1055,296,632,1175,829,776,753
256800,University of Nevada-Reno,Reno,NV,www.unr.edu/,0.8388,1081,18733,15140,0.9514,12,0.624,0.5478,1056,454,150,525,134,276,606
221800,Suffolk University,Boston,MA,www.suffolk.edu,0.8391,1049,27000,9476,0.4705,11,0.3917,0.5453,1057,600,1151,186,478,1019,615
205400,University of Southern Maine,Portland,ME,www.usm.maine.edu,0.8395,998,22913,9665,0.4668,13,0.8148,0.3239,1058,858,452,1076,463,1025,1141
372400,Marymount University,Arlington,VA,www.marymount.edu,0.8396,1001,25000,8835,0.4134,12,0.4187,0.5124,1059,843,731,205,560,1085,712
216500,MCPHS University,Boston,MA,www.mcphs.edu,0.8401,1074,27000,9636,0.9898,11,0.4194,0.7105,1060,480,1151,207,465,203,223
158200,Morehouse College,Atlanta,GA,www.morehouse.edu,0.8403,1004,27000,11327,0.761,11,5E-04,0.5286,1061,831,1151,5,300,534,667
233000,Western Michigan University,Kalamazoo,MI,www.wmich.edu,0.8406,1030,26587,10047,0.6256,13,0.732,0.5401,1062,703,889,817,419,781,629
255100,University of Nebraska at Kearney,Kearney,NE,www.unk.edu,0.8411,1049,20700,7658,0.7522,32,0.7935,0.5643,1063,600,273,1011,768,546,557
137000,University of Colorado Boulder,Boulder,CO,www.colorado.edu,0.8416,1207,19500,14987,0.6936,13,0.7225,0.6982,1065,161,208,789,140,648,244
261000,Felician University,Lodi,NJ,www.felician.edu,0.8416,870,25000,8792,0.4869,21,0.3481,0.3551,1065,1198,731,154,564,1000,1093
361200,University of Houston-Downtown,Houston,TX,www.uhd.edu,0.8417,894,19003,4396,0.5258,11,0.1726,0.1917,1066,1172,180,81,1209,934,1233
236700,Minnesota State University Moorhead,Moorhead,MN,www.mnstate.edu,0.8419,1049,22250,7267,0.6179,22,0.7773,0.4193,1067,600,397,954,841,795,965
346300,Dakota State University,Madison,SD,dsu.edu,0.842,1026,24750,8374,0.679,32,0.8418,0.407,1068,721,628,1156,650,669,990
303200,Cleveland State University,Cleveland,OH,www.csuohio.edu/,0.8421,1014,22656,8111,0.4812,11,0.6322,0.393,1069,765,433,547,698,1004,1022
257500,Franklin Pierce University,Rindge,NH,www.franklinpierce.edu,0.843,949,27000,8643,0.2965,41,0.7579,0.4557,1070,1049,1151,896,590,1180,873
108100,Arizona State University-Tempe,Tempe,AZ,www.asu.edu/,0.8433,1145,20229,9671,0.8611,12,0.5457,0.6343,1071,262,245,349,462,385,388
305100,Kent State University at Kent,Kent,OH,www.kent.edu,0.8438,1050,25997,7718,0.8552,21,0.7504,0.5505,1072,594,803,874,755,396,594
197600,Morehead State University,Morehead,KY,www.moreheadstate.edu,0.8443,1029,25000,7086,0.7906,33,0.9027,0.4273,1073,713,731,1238,859,486,954
114200,California State University-San Bernardino,San Bernardino,CA,www.csusb.edu,0.8445,884,17500,6809,0.5006,12,0.1588,0.4796,1074,1185,128,77,911,973,800
379801,University of Washington-Tacoma Campus,Tacoma,WA,www.tacoma.uw.edu/,0.8452,979,15797,5539,0.7209,12,0.4488,0.55,1075,936,75,235,1117,598,596
344600,South Carolina State University,Orangeburg,SC,www.scsu.edu,0.8454,810,34500,9363,1,32,0.0236,0.3824,1076,1234,1238,35,486,190,1044
380200,Western Washington University,Bellingham,WA,www.wwu.edu,0.8457,1110,19500,8911,0.6543,13,0.7424,0.715,1077,351,208,850,551,722,218
1116100,Texas A & M University-Corpus Christi,Corpus Christi,TX,www.tamucc.edu,0.8462,970,23000,6456,0.6743,11,0.383,0.3801,1078,973,472,181,982,682,1046
155900,Clark Atlanta University,Atlanta,GA,www.cau.edu,0.8467,860,31000,8160,0.6064,11,4E-04,0.4115,1079,1206,1218,3,694,812,980
332921,Pennsylvania State University-Penn State Brandywine,Media,PA,www.brandywine.psu.edu/,0.8477,968,27000,4357,0.5,21,0.6462,0.4304,1080,982,1151,578,1213,980,944
250100,Southeast Missouri State University,Cape Girardeau,MO,www.semo.edu,0.8478,1050,22105,6658,1,13,0.7839,0.512,1081,594,384,982,940,190,715
146800,St Thomas University,Miami Gardens,FL,www.stu.edu,0.849,919,22452,7797,1,21,0.0924,0.327,1082,1129,405,63,744,190,1135
279100,Pace University-New York,New York,NY,www.pace.edu,0.8499,1054,25000,10470,1,11,0.501,0.5489,1083,556,731,291,370,190,600
250300,Missouri State University-Springfield,Springfield,MO,www.missouristate.edu,0.8503,1090,22313,6932,0.6675,12,0.8114,0.5474,1084,419,402,1065,885,691,608
332902,Pennsylvania State University-Penn State Lehigh Valley,Center Valley,PA,www.lv.psu.edu/,0.8512,1003,27000,4578,0.5301,21,0.6516,0.5399,1085,834,1151,592,1197,927,632
365100,University of Dallas,Irving,TX,www.udallas.edu,0.8513,1211,23250,8643,0.5931,12,0.6556,0.7038,1086,156,498,603,590,842,237
318100,Southwestern Oklahoma State University,Weatherford,OK,www.swosu.edu,0.8526,1010,16675,8087,1,33,0.6724,0.3359,1087,795,101,657,704,190,1124
355700,Concordia University-Texas,Austin,TX,www.concordia.edu,0.8529,1021,25680.5,6097,0.9726,11,0.4767,0.3231,1088,740,781,266,1039,238,1142
